PD_3_4,Precision,0.76896;0.32258,0.62194;0.41532,0.03277;0.00811,0.9471;0.02105,0.94855;0.01769,0.0364;0.01025,0.72075;0.25853,0.09719;0.14786,0.02915;0.0,0.80421;0.30384,0.0112;0.00633,0.02915;0.0,0.88102;0.01172,0.87732;0.02828,0.0;0.0,0.93711;0.00746,0.94873;0.01626,0.0;0.0
PD_3_4,Recall,0.73476;0.2611,0.60772;0.30797,0.17988;0.02045,0.86484;0.00227,0.86382;0.00287,0.18902;0.02587,0.6372;0.31485,0.1128;0.03316,0.17073;0.0,0.73171;0.2612,0.09858;0.01591,0.17073;0.0,0.83686;0.02872,0.83538;0.03467,0.0;0.0,0.78964;0.02355,0.79425;0.02647,0.0;0.0
PD_3_4,F1,0.7269;0.29795,0.57698;0.36687,0.05534;0.0124,0.87651;0.0075,0.87475;0.00985,0.06088;0.01568,0.62803;0.33392,0.03845;0.04178,0.0498;0.0,0.73736;0.28763,0.01975;0.0099,0.0498;0.0,0.8505;0.02093,0.85034;0.03023,0.0;0.0,0.84011;0.01932,0.84444;0.02342,0.0;0.0
PD_3_4,Time,70.75116;9.70085,24.47426;9.33781,,,,,,,,,3.69437;0.14817,52.52381;7.79053,,,,,,
PD_3_6,Accuracy,0.77344;0.02344,0.76302;0.03542,0.14844;0.03906,0.77083;0.01949,0.76042;0.02805,0.10938;0.0,0.23438;0.0,0.23438;0.0,0.10938;0.0,0.3151;0.18052,0.21354;0.04658,0.10938;0.0,0.69924;0.02781,0.72665;0.04803,0.0;0.0,0.69555;0.05258,0.72647;0.02672,0.0;0.0
PD_3_6,Precision,0.78274;0.00774,0.76577;0.02997,0.02356;0.0116,0.76835;0.0213,0.77168;0.02237,0.01196;0.0,0.05493;0.0,0.05493;0.0,0.01196;0.0,0.16646;0.24939,0.04777;0.01601,0.01196;0.0,0.78419;0.03203,0.76775;0.02576,0.0;0.0,0.80435;0.03895,0.76832;0.0192,0.0;0.0
PD_3_6,Recall,0.77344;0.02344,0.76302;0.03542,0.14844;0.03906,0.77083;0.01949,0.76042;0.02805,0.10938;0.0,0.23438;0.0,0.23438;0.0,0.10938;0.0,0.3151;0.18052,0.21354;0.04658,0.10938;0.0,0.69924;0.02781,0.72665;0.04803,0.0;0.0,0.69555;0.05258,0.72647;0.02672,0.0;0.0
PD_3_6,F1,0.75271;0.02354,0.73593;0.04368,0.04039;0.01882,0.74377;0.023,0.73647;0.03329,0.02157;0.0,0.089;0.0,0.089;0.0,0.02157;0.0,0.18731;0.21981,0.07776;0.02513,0.02157;0.0,0.69697;0.0291,0.70888;0.0485,0.0;0.0,0.7164;0.02704,0.71078;0.03021,0.0;0.0
PD_3_6,Time,11.147;0.66498,11.26871;0.38734,8.99878;0.54731,10.62616;0.49734,9.02098;0.51166,8.09374;0.27624,2.77708;0.30205,2.55701;0.16668,32.84647;1.02022,3.21526;1.17214,2.75756;0.13222,35.66074;4.86132,,,,,,
PD_3_7,Accuracy,0.23896;0.03138,0.18961;0.03138,0.26234;0.02649,0.22078;0.04718,0.18961;0.02916,0.15844;0.03618,0.17403;0.02674,0.17922;0.04529,0.23377;0.03939,0.15844;0.03117,0.13506;0.04617,0.15584;0.0551,0.1629;0.04344,0.15655;0.04569,0.25088;0.03861,0.13989;0.05978,0.14989;0.02944,0.05863;0.02995
PD_3_7,Precision,0.24536;0.02323,0.19806;0.0417,0.28027;0.05096,0.23249;0.05069,0.18438;0.03288,0.16292;0.05089,0.14362;0.08337,0.05809;0.02307,0.13417;0.10311,0.10129;0.08102,0.02037;0.01285,0.04982;0.03867,0.22703;0.06376,0.16803;0.05581,0.34937;0.05795,0.16465;0.07231,0.19996;0.0392,0.15065;0.08279
PD_3_7,Recall,0.23896;0.03138,0.18961;0.03138,0.26234;0.02649,0.22078;0.04718,0.18961;0.02916,0.15844;0.03618,0.17403;0.02674,0.17922;0.04529,0.23377;0.03939,0.15844;0.03117,0.13506;0.04617,0.15584;0.0551,0.1629;0.04344,0.15655;0.04569,0.25088;0.03861,0.13989;0.05978,0.14989;0.02944,0.05863;0.02995
PD_3_7,F1,0.2333;0.0258,0.18219;0.03069,0.23894;0.03756,0.21757;0.04503,0.17886;0.03052,0.14281;0.04156,0.10928;0.03702,0.07406;0.01975,0.13974;0.08419,0.0837;0.03688,0.03506;0.02087,0.05913;0.03874,0.18105;0.04743,0.15482;0.04597,0.28335;0.04009,0.146;0.06146,0.16554;0.03186,0.07912;0.03761
PD_3_7,Time,13.5846;1.02517,14.84379;1.37074,19.33092;1.26103,11.49819;0.78613,12.28981;0.59342,17.40931;4.29775,7.43865;3.35951,5.51551;0.33839,8.49308;5.79465,7.77697;3.22527,5.44494;0.34924,6.16272;0.75308,0.00309;0.00018,0.00649;0.00031,0.00172;8e-05,0.00231;0.00017,0.00414;0.00051,0.00177;0.00026
PD_4_1,Accuracy,0.7774;0.01235,0.66438;0.2299,0.06507;0.00342,0.71804;0.02606,0.71575;0.01967,0.07306;0.00646,0.129;0.04174,0.07877;0.02193,0.06849;0.0,0.19635;0.22873,0.07877;0.01712,0.06849;0.0,0.69637;0.01359,0.68769;0.04309,0.0;0.0,0.66895;0.01116,0.66551;0.0197,0.0;0.0
PD_4_1,Precision,0.79209;0.02091,0.67645;0.2811,0.00425;0.00045,0.72582;0.04106,0.7345;0.0258,0.00538;0.00097,0.04848;0.0388,0.01324;0.01784,0.00469;0.0,0.13004;0.25341,0.01201;0.01372,0.00469;0.0,0.78658;0.05176,0.75666;0.0638,0.0;0.0,0.74121;0.02973,0.73415;0.03331,0.0;0.0
PD_4_1,Recall,0.7774;0.01235,0.66438;0.2299,0.06507;0.00342,0.71804;0.02606,0.71575;0.01967,0.07306;0.00646,0.129;0.04174,0.07877;0.02193,0.06849;0.0,0.19635;0.22873,0.07877;0.01712,0.06849;0.0,0.69637;0.01359,0.68769;0.04309,0.0;0.0,0.66895;0.01116,0.66551;0.0197,0.0;0.0
PD_4_1,F1,0.76067;0.0137,0.6377;0.2567,0.00797;0.00081,0.70613;0.0248,0.7024;0.0157,0.01002;0.00175,0.05614;0.03542,0.01774;0.018,0.00878;0.0,0.13751;0.24869,0.01354;0.0069,0.00878;0.0,0.72345;0.02136,0.70789;0.04607,0.0;0.0,0.68932;0.01298,0.68474;0.0217,0.0;0.0
PD_4_1,Time,12.4819;0.75959,13.33254;4.54431,13.83541;4.63279,11.41229;0.65225,12.52592;1.6976,12.78887;2.57041,5.41486;1.16523,4.65935;0.50589,85.00793;7.04362,6.87448;1.89583,4.38901;0.68729,69.29304;4.07984,0.0045;0.00069,0.01511;0.00138,0.00283;0.0004,0.00555;0.00071,0.01393;0.00204,0.00266;0.00028
PD_4_10,Accuracy,0.88231;0.0102,0.78345;0.16178,0.81769;0.04946,0.87551;0.00761,0.88231;0.0102,0.75374;0.00962,0.88367;0.00884,0.77506;0.20743,0.88141;0.00931,0.87891;0.00962,0.75079;0.2244,0.75782;0.01045,0.87478;0.01358,0.87512;0.00818,0.89044;0.00995,0.885;0.00544,0.88499;0.00954,0.69037;0.01399
PD_4_10,Precision,0.85744;0.00357,0.71259;0.15477,0.79008;0.04383,0.85507;0.00266,0.85744;0.00357,0.77854;0.00336,0.85868;0.0034,0.74834;0.19968,0.85826;0.00367,0.85626;0.00336,0.72057;0.25808,0.77793;0.00342,0.8837;0.00855,0.88634;0.00882,0.8722;0.00407,0.87773;0.00455,0.87793;0.00677,0.88325;0.00313
PD_4_10,Recall,0.88231;0.0102,0.78345;0.16178,0.81769;0.04946,0.87551;0.00761,0.88231;0.0102,0.75374;0.00962,0.88367;0.00884,0.77506;0.20743,0.88141;0.00931,0.87891;0.00962,0.75079;0.2244,0.75782;0.01045,0.87478;0.01358,0.87512;0.00818,0.89044;0.00995,0.885;0.00544,0.88499;0.00954,0.69037;0.01399
PD_4_10,F1,0.85137;0.01262,0.73669;0.15702,0.78156;0.05158,0.84296;0.00941,0.85137;0.01262,0.72484;0.0119,0.85513;0.01169,0.74073;0.21253,0.85088;0.01146,0.84717;0.0119,0.70552;0.25281,0.72807;0.01233,0.86975;0.01082,0.87113;0.00594,0.86845;0.01015,0.87297;0.00621,0.87297;0.01035,0.74556;0.01365
PD_4_10,Time,102.19979;40.99142,113.38355;33.09915,61.88533;18.59649,23.52833;2.4344,30.37221;5.12794,62.01384;17.46514,116.18589;24.88672,151.74618;26.44092,82.67269;14.26025,62.0187;20.3555,55.96646;10.89591,88.35207;19.50484,0.03152;0.00103,0.11743;0.00367,0.00688;0.0012,0.00856;0.00028,0.02822;0.00048,0.00804;0.00263
PD_4_2,Accuracy,0.85454;0.0998,0.89316;0.01561,0.73089;0.07444,0.90016;0.00356,0.86495;0.04982,0.83934;0.08253,0.90036;0.0017,0.85294;0.08579,0.87715;0.04139,0.90276;0.00268,0.88015;0.03002,0.89976;0.00134,0.86585;0.00942,0.86705;0.00573,0.86375;0.00626,0.86435;0.00502,0.86435;0.00679,0.88475;0.00882
PD_4_2,Precision,0.88352;0.06784,0.89111;0.03892,0.72205;0.07445,0.89605;0.02684,0.84461;0.0624,0.79451;0.11566,0.90226;0.00748,0.85732;0.08713,0.88846;0.03759,0.90522;0.02838,0.86898;0.05752,0.86998;0.00015,0.93585;0.00728,0.9452;0.01279,0.93975;0.00534,0.93998;0.0008,0.93998;0.0008,0.8861;0.00548
PD_4_2,Recall,0.85454;0.0998,0.89316;0.01561,0.73089;0.07444,0.90016;0.00356,0.86495;0.04982,0.83934;0.08253,0.90036;0.0017,0.85294;0.08579,0.87715;0.04139,0.90276;0.00268,0.88015;0.03002,0.89976;0.00134,0.86585;0.00942,0.86705;0.00573,0.86375;0.00626,0.86435;0.00502,0.86435;0.00679,0.88475;0.00882
PD_4_2,F1,0.83961;0.1225,0.88046;0.02502,0.70121;0.07926,0.88797;0.01067,0.84274;0.05967,0.80663;0.1049,0.88937;0.00503,0.8382;0.09181,0.86464;0.04634,0.89105;0.01187,0.86491;0.04304,0.88002;0.0011,0.88856;0.00831,0.89025;0.00575,0.88818;0.00586,0.88873;0.00489,0.8884;0.00616,0.88531;0.00709
PD_4_2,Time,118.5447;35.1257,160.80127;28.67192,56.6874;15.39161,22.61838;5.83732,21.60175;5.82185,57.60062;12.26163,137.7534;22.36008,171.10066;30.2258,106.60804;25.55264,48.80944;9.09653,59.14369;7.15198,95.80964;12.81562,0.04684;0.0111,0.20653;0.00614,0.00865;0.00057,0.01032;0.00041,0.03285;0.00152,0.00647;0.00063
PD_4_3,Accuracy,0.47818;0.03196,0.46536;0.0144,0.39699;0.06859,0.46334;0.00849,0.42465;0.00678,0.35335;0.03541,0.40778;0.01643,0.26541;0.07677,0.47796;0.00893,0.43387;0.01152,0.32614;0.08897,0.40103;0.02342,0.29324;0.02174,0.27567;0.01752,0.30137;0.02485,0.25877;0.01481,0.25541;0.01488,0.21116;0.02269
PD_4_3,Precision,0.41853;0.0546,0.41837;0.01718,0.35393;0.08012,0.40095;0.00625,0.3607;0.01911,0.30676;0.02776,0.40533;0.01502,0.20705;0.08982,0.47291;0.01886,0.37652;0.00857,0.30686;0.04045,0.37778;0.03788,0.34321;0.02467,0.33493;0.01687,0.45815;0.03525,0.39116;0.02344,0.38931;0.01417,0.41113;0.04491
PD_4_3,Recall,0.47818;0.03196,0.46536;0.0144,0.39699;0.06859,0.46334;0.00849,0.42465;0.00678,0.35335;0.03541,0.40778;0.01643,0.26541;0.07677,0.47796;0.00893,0.43387;0.01152,0.32614;0.08897,0.40103;0.02342,0.29324;0.02174,0.27567;0.01752,0.30137;0.02485,0.25877;0.01481,0.25541;0.01488,0.21116;0.02269
PD_4_3,F1,0.41639;0.04433,0.4119;0.01993,0.34556;0.07755,0.40166;0.00792,0.36544;0.00968,0.30383;0.03213,0.37335;0.01583,0.18616;0.07969,0.42337;0.01741,0.38453;0.00977,0.26176;0.08489,0.35006;0.02465,0.31087;0.02269,0.29781;0.01646,0.35322;0.02205,0.29954;0.01726,0.29694;0.0119,0.26687;0.02401
PD_4_3,Time,120.59156;18.9622,210.45742;37.50598,112.98146;35.22931,18.55866;1.58305,29.19108;2.3735,71.78425;13.95809,115.44409;18.06626,166.12458;54.22318,72.99678;17.29888,45.94952;7.63539,57.4529;19.42918,93.77015;15.50978,0.11672;0.00742,0.40814;0.01498,0.01087;0.00085,0.01744;0.00156,0.06422;0.00595,0.00813;0.00021
PD_4_4,Accuracy,0.70874;0.0115,0.69945;0.01574,0.55984;0.03733,0.71421;0.00982,0.67896;0.0153,0.67158;0.0305,0.68224;0.03312,0.54536;0.06486,0.69044;0.0246,0.70492;0.01572,0.4847;0.11637,0.68087;0.02574,0.64901;0.01858,0.66174;0.01427,0.59524;0.01135,0.60714;0.01117,0.61248;0.02527,0.62726;0.02283
PD_4_4,Precision,0.6894;0.02513,0.66631;0.02144,0.53683;0.04208,0.66232;0.00826,0.67432;0.01446,0.62085;0.03396,0.69818;0.01804,0.55766;0.06703,0.67687;0.02499,0.67155;0.0177,0.49371;0.12518,0.64449;0.01453,0.67764;0.01764,0.68234;0.02068,0.65025;0.01397,0.67092;0.01803,0.65722;0.01056,0.66821;0.02185
PD_4_4,Recall,0.70874;0.0115,0.69945;0.01574,0.55984;0.03733,0.71421;0.00982,0.67896;0.0153,0.67158;0.0305,0.68224;0.03312,0.54536;0.06486,0.69044;0.0246,0.70492;0.01572,0.4847;0.11637,0.68087;0.02574,0.64901;0.01858,0.66174;0.01427,0.59524;0.01135,0.60714;0.01117,0.61248;0.02527,0.62726;0.02283
PD_4_4,F1,0.67883;0.01628,0.66052;0.01634,0.50791;0.03793,0.67037;0.01132,0.64981;0.0133,0.62688;0.02592,0.66688;0.0231,0.50899;0.07661,0.66127;0.01946,0.66754;0.0181,0.42742;0.11896,0.64024;0.01328,0.65788;0.01677,0.66686;0.01639,0.61263;0.01198,0.61572;0.00582,0.61296;0.02061,0.62178;0.01584
PD_4_4,Time,252.15804;30.04399,533.12867;96.82383,58.117;17.24681,18.61532;1.62245,22.48869;2.68759,42.1944;5.85315,253.02471;74.0286,273.02459;59.6679,80.62278;18.36455,57.01093;12.95918,39.01728;9.26109,74.75885;19.72358,0.1929;0.00551,0.7354;0.13307,0.01712;0.00104,0.01034;0.00036,0.04266;0.00846,0.00769;0.00158
PD_4_5,Accuracy,0.87261;0.01603,0.75053;0.24741,0.66667;0.11673,0.87049;0.01751,0.86412;0.01863,0.67516;0.04608,0.18577;0.0703,0.0966;0.06521,0.18047;0.0535,0.74416;0.27901,0.06794;0.02643,0.08917;0.0,0.82773;0.02357,0.84052;0.03239,0.83887;0.0282,0.83579;0.02628,0.83414;0.03147,0.65241;0.02985
PD_4_5,Precision,0.8359;0.01254,0.73418;0.2167,0.66895;0.1202,0.84921;0.0221,0.83209;0.01909,0.67507;0.0521,0.04666;0.03556,0.028;0.04047,0.1054;0.03654,0.69701;0.30537,0.00542;0.00449,0.00795;0.0,0.82972;0.01528,0.85276;0.02678,0.84301;0.02028,0.79641;0.0143,0.80343;0.01829,0.71865;0.01623
PD_4_5,Recall,0.87261;0.01603,0.75053;0.24741,0.66667;0.11673,0.87049;0.01751,0.86412;0.01863,0.67516;0.04608,0.18577;0.0703,0.0966;0.06521,0.18047;0.0535,0.74416;0.27901,0.06794;0.02643,0.08917;0.0,0.82773;0.02357,0.84052;0.03239,0.83887;0.0282,0.83579;0.02628,0.83414;0.03147,0.65241;0.02985
PD_4_5,F1,0.83674;0.01531,0.70635;0.27396,0.63267;0.12103,0.84368;0.02018,0.82997;0.02058,0.63358;0.04502,0.07092;0.04713,0.03273;0.04064,0.0973;0.03628,0.69885;0.30114,0.00992;0.00791,0.0146;0.0,0.81416;0.01847,0.82999;0.02467,0.8263;0.02335,0.80025;0.02184,0.80374;0.0244,0.65974;0.02236
PD_4_5,Time,31.15316;1.62382,26.53235;6.94018,23.98706;5.07657,13.90561;0.69928,13.55076;0.65034,27.85741;2.14621,9.98564;0.45658,10.1811;0.41842,8.99718;0.30984,24.53695;7.48158,6.94209;0.20534,9.14902;0.3126,0.00431;0.00039,0.01929;0.00519,0.00257;0.00026,0.00244;0.00013,0.00694;0.00234,0.00209;0.00013
PD_4_6,Accuracy,0.87261;0.01603,0.75053;0.24741,0.66667;0.11673,0.87049;0.01751,0.86412;0.01863,0.67516;0.04608,0.18577;0.0703,0.0966;0.06521,0.18047;0.0535,0.74416;0.27901,0.06794;0.02643,0.08917;0.0,0.82773;0.02357,0.84052;0.03239,0.83887;0.0282,0.83579;0.02628,0.83414;0.03147,0.65241;0.02985
PD_4_6,Precision,0.8359;0.01254,0.73418;0.2167,0.66895;0.1202,0.84921;0.0221,0.83209;0.01909,0.67507;0.0521,0.04666;0.03556,0.028;0.04047,0.1054;0.03654,0.69701;0.30537,0.00542;0.00449,0.00795;0.0,0.82972;0.01528,0.85276;0.02678,0.84301;0.02028,0.79641;0.0143,0.80343;0.01829,0.71865;0.01623
PD_4_6,Recall,0.87261;0.01603,0.75053;0.24741,0.66667;0.11673,0.87049;0.01751,0.86412;0.01863,0.67516;0.04608,0.18577;0.0703,0.0966;0.06521,0.18047;0.0535,0.74416;0.27901,0.06794;0.02643,0.08917;0.0,0.82773;0.02357,0.84052;0.03239,0.83887;0.0282,0.83579;0.02628,0.83414;0.03147,0.65241;0.02985
PD_4_6,F1,0.83674;0.01531,0.70635;0.27396,0.63267;0.12103,0.84368;0.02018,0.82997;0.02058,0.63358;0.04502,0.07092;0.04713,0.03273;0.04064,0.0973;0.03628,0.69885;0.30114,0.00992;0.00791,0.0146;0.0,0.81416;0.01847,0.82999;0.02467,0.8263;0.02335,0.80025;0.02184,0.80374;0.0244,0.65974;0.02236
PD_4_6,Time,31.15316;1.62382,26.53235;6.94018,23.98706;5.07657,13.90561;0.69928,13.55076;0.65034,27.85741;2.14621,9.98564;0.45658,10.1811;0.41842,8.99718;0.30984,24.53695;7.48158,6.94209;0.20534,9.14902;0.3126,0.00431;0.00039,0.01929;0.00519,0.00257;0.00026,0.00244;0.00013,0.00694;0.00234,0.00209;0.00013
PD_4_7,Accuracy,0.29099;0.02515,0.28018;0.04764,0.30991;0.02786,0.17808;0.00627,0.17778;0.02699,0.19219;0.00844,0.22793;0.0363,0.15796;0.02993,0.32673;0.01051,0.17477;0.0239,0.12402;0.02114,0.18589;0.01214,0.13975;0.01154,0.12997;0.01782,0.23365;0.01895,0.071;0.00537,0.07025;0.00906,0.0293;0.00262
PD_4_7,Precision,0.27741;0.01084,0.22726;0.04205,0.26928;0.03955,0.12905;0.00876,0.0975;0.03522,0.12538;0.01395,0.16688;0.03592,0.09167;0.04187,0.31795;0.01431,0.12892;0.02335,0.0598;0.01651,0.14167;0.02275,0.16445;0.01503,0.14793;0.02048,0.31346;0.01198,0.11929;0.01683,0.1122;0.01727,0.11717;0.01253
PD_4_7,Recall,0.29099;0.02515,0.28018;0.04764,0.30991;0.02786,0.17808;0.00627,0.17778;0.02699,0.19219;0.00844,0.22793;0.0363,0.15796;0.02993,0.32673;0.01051,0.17477;0.0239,0.12402;0.02114,0.18589;0.01214,0.13975;0.01154,0.12997;0.01782,0.23365;0.01895,0.071;0.00537,0.07025;0.00906,0.0293;0.00262
PD_4_7,F1,0.24747;0.02048,0.21064;0.04123,0.24082;0.04546,0.14125;0.00732,0.10776;0.02985,0.13121;0.0 0904,0.16743;0.04107,0.09253;0.01777,0.28914;0.00953,0.12455;0.01517,0.05824;0.02072,0.13263;0.0072,0.14854;0.01258,0.1368;0.0184,0.26389;0.01601,0.08689;0.00712,0.08484;0.01159,0.04439;0.00396
PD_4_7,Time,55.02185;10.36291,105.78785;24.87554,147.97995;45.93391,23.92371;3.37274,32.81131;9.28133,110.58831;27.57221,40.92007;0.40488,62.4326;20.58739,86.01824;12.23779,36.758;8.68276,36.43836;8.36541,92.01988;9.36893,0.07913;0.00292,0.30051;0.00824,0.01286;0.00049,0.02288;0.00124,0.08395;0.00372,0.0109;0.00088
PD_4_8,Accuracy,0.62595;0.01044,0.56174;0.08007,0.54905;0.03195,0.58182;0.01057,0.54697;0.06452,0.5678;0.0283,0.58201;0.00913,0.4858;0.03339,0.59205;0.02526,0.57841;0.01401,0.33239;0.11182,0.57727;0.02095,0.55895;0.01718,0.55185;0.01642,0.46402;0.02416,0.51515;0.02407,0.51941;0.01371,0.50355;0.02417
PD_4_8,Precision,0.61278;0.00755,0.56253;0.07441,0.53379;0.02889,0.56105;0.024,0.51691;0.05629,0.51148;0.0167,0.58264;0.02112,0.50389;0.04027,0.57907;0.02225,0.54967;0.01582,0.32921;0.12112,0.52722;0.02717,0.58119;0.02032,0.5744;0.01777,0.51955;0.0253,0.60625;0.02466,0.59636;0.02024,0.60113;0.04369
PD_4_8,Recall,0.62595;0.01044,0.56174;0.08007,0.54905;0.03195,0.58182;0.01057,0.54697;0.06452,0.5678;0.0283,0.58201;0.00913,0.4858;0.03339,0.59205;0.02526,0.57841;0.01401,0.33239;0.11182,0.57727;0.02095,0.55895;0.01718,0.55185;0.01642,0.46402;0.02416,0.51515;0.02407,0.51941;0.01371,0.50355;0.02417
PD_4_8,F1,0.58439;0.00281,0.53594;0.07654,0.51492;0.036,0.54421;0.01368,0.50649;0.06415,0.51316;0.02214,0.55349;0.00884,0.45352;0.02899,0.54096;0.02217,0.52736;0.00648,0.26617;0.10498,0.51659;0.02472,0.56508;0.01788,0.5598;0.01598,0.48159;0.02246,0.53527;0.0211,0.53527;0.01558,0.50998;0.01801
PD_4_8,Time,1042.9317;210.56779,1690.2619;488.12845,249.09143;46.81103,49.06005;16.5064,52.27454;6.97637,215.74034;63.07189,390.6269;71.34653,537.98109;123.67059,161.81386;37.80923,73.46424;17.87609,77.61374;27.42102,211.81668;78.39334,0.52944;0.02409,1.72652;0.06392,0.03482;0.00193,0.01738;0.00094,0.06342;0.00362,0.01088;0.00056
PD_5_1,Accuracy,0.61149;0.01665,0.6132;0.02295,0.36945;0.06751,0.57907;0.01544,0.55347;0.03281,0.42321;0.06432,0.58618;0.03157,0.52048;0.03321,0.62514;0.03355,0.55546;0.0143,0.55148;0.0178,0.57992;0.01901,0.50534;0.01899,0.50961;0.01087,0.5331;0.01142,0.47287;0.02143,0.48825;0.00889,0.46092;0.01126
PD_5_1,Precision,0.62821;0.03755,0.61172;0.02795,0.36026;0.08833,0.56229;0.01689,0.52153;0.02301,0.41139;0.05613,0.59879;0.01917,0.46285;0.02439,0.63777;0.02648,0.54906;0.00798,0.53025;0.04689,0.56339;0.02249,0.57653;0.02098,0.58111;0.02428,0.66859;0.01311,0.53687;0.02846,0.55254;0.01605,0.55222;0.03454
PD_5_1,Recall,0.61149;0.01665,0.6132;0.02295,0.36945;0.06751,0.57907;0.01544,0.55347;0.03281,0.42321;0.06432,0.58618;0.03157,0.52048;0.03321,0.62514;0.03355,0.55546;0.0143,0.55148;0.0178,0.57992;0.01901,0.50534;0.01899,0.50961;0.01087,0.5331;0.01142,0.47287;0.02143,0.48825;0.00889,0.46092;0.01126
PD_5_1,F1,0.59256;0.00838,0.57886;0.02381,0.32625;0.07531,0.54635;0.01771,0.50859;0.03996,0.37315;0.07195,0.56334;0.02899,0.45688;0.03098,0.60305;0.04089,0.52708;0.01573,0.50737;0.0293,0.54964;0.01997,0.52458;0.0183,0.52769;0.01457,0.56948;0.01088,0.48124;0.02754,0.49824;0.00886,0.4712;0.0123
PD_5_1,Time,104.43596;23.42378,125.93775;30.14314,91.55836;22.13917,21.42539;3.47686,20.25277;3.59494,83.10281;14.93528,117.16627;28.80384,143.59911;24.28701,130.14173;40.66735,37.30374;3.08131,51.49625;11.73129,223.37357;153.04695,0.09436;0.00899,0.4488;0.01604,0.01564;0.00217,0.02829;0.00804,0.15079;0.0088,0.01283;0.00105
PD_5_2,Accuracy,0.64505;0.05161,0.66215;0.01032,0.60286;0.01498,0.61768;0.00216,0.61027;0.00653,0.55055;0.00807,0.66391;0.00293,0.62947;0.02551,0.66287;0.00724,0.61479;0.00093,0.59877;0.00959,0.56395;0.00315,0.60033;0.0044,0.59826;0.00459,0.56854;0.00567,0.50403;0.00587,0.5056;0.00328,0.41122;0.00694
PD_5_2,Precision,0.63983;0.11788,0.67992;0.01834,0.59367;0.02233,0.60972;0.00482,0.59346;0.01345,0.50525;0.01652,0.67845;0.01105,0.63011;0.03236,0.67048;0.00953,0.61213;0.00656,0.59855;0.00621,0.53654;0.00412,0.67497;0.00389,0.6703;0.0053,0.71154;0.00415,0.59526;0.005,0.59148;0.00755,0.49958;0.00184
PD_5_2,Recall,0.64505;0.05161,0.66215;0.01032,0.60286;0.01498,0.61768;0.00216,0.61027;0.00653,0.55055;0.00807,0.66391;0.00293,0.62947;0.02551,0.66287;0.00724,0.61479;0.00093,0.59877;0.00959,0.56395;0.00315,0.60033;0.0044,0.59826;0.00459,0.56854;0.00567,0.50403;0.00587,0.5056;0.00328,0.41122;0.00694
PD_5_2,F1,0.60899;0.08237,0.64406;0.01367,0.55955;0.0236,0.59149;0.00417,0.5793;0.00835,0.50507;0.01079,0.64901;0.00272,0.60757;0.03565,0.64644;0.00594,0.58684;0.00685,0.57059;0.00788,0.52982;0.00492,0.62352;0.00437,0.6207;0.00449,0.61143;0.00464,0.51983;0.00592,0.5208;0.00265,0.44452;0.00594
PD_5_2,Time,600.31123;262.08291,1683.13068;172.70272,641.33692;133.29427,78.36419;20.92877,142.11175;25.86378,470.64447;153.52879,669.57055;44.51505,1348.25647;482.22972,752.78581;201.54536,346.9658;74.33487,274.15337;72.04969,925.40976;169.39069,1.88591;0.32628,4.44934;0.1179,0.08069;0.00143,0.12824;0.00387,0.5148;0.01489,0.0629;0.00641
PD_5_3,Accuracy,0.35764;0.00152,0.33167;0.00493,0.32837;0.01149,0.2787;0.0036,0.28125;0.00405,0.23853;0.01044,0.30432;0.0057,0.26129;0.04081,0.34463;0.00611,0.27242;0.0032,0.27867;0.00231,0.26709;0.0037,0.16273;0.00343,0.14225;0.00331,0.1549;0.00535,0.10484;0.00229,0.09934;0.00481,0.06072;0.00182
PD_5_3,Precision,0.32303;0.00641,0.26239;0.01209,0.29643;0.01568,0.21922;0.00516,0.21785;0.00706,0.18101;0.01499,0.2445;0.0085,0.18693;0.03075,0.32221;0.0102,0.21319;0.00302,0.21346;0.01111,0.21597;0.00643,0.178;0.00321,0.16124;0.00385,0.20191;0.00567,0.19492;0.00549,0.19052;0.00585,0.19556;0.01088
PD_5_3,Recall,0.35764;0.00152,0.33167;0.00493,0.32837;0.01149,0.2787;0.0036,0.28125;0.00405,0.23853;0.01044,0.30432;0.0057,0.26129;0.04081,0.34463;0.00611,0.27242;0.0032,0.27867;0.00231,0.26709;0.0037,0.16273;0.00343,0.14225;0.00331,0.1549;0.00535,0.10484;0.00229,0.09934;0.00481,0.06072;0.00182
PD_5_3,F1,0.30635;0.00133,0.27216;0.00862,0.27609;0.01297,0.22989;0.00304,0.22971;0.00504,0.18372;0.01503,0.25508;0.00425,0.20011;0.03744,0.30691;0.00516,0.22408;0.00209,0.22171;0.0029,0.22084;0.00306,0.16892;0.00333,0.14999;0.0035,0.17275;0.00547,0.13281;0.00303,0.1277;0.0049,0.08798;0.00259
PD_5_3,Time,1917.47453;332.90405,3079.11492;534.13692,1744.19341;313.77461,102.75764;22.29479,169.53984;25.28045,767.68363;360.02209,1472.25265;116.04294,2108.90021;376.4903,1112.47577;64.4104,429.55978;40.67922,787.35181;97.40479,927.99276;96.06321,12.42022;0.93231,37.35578;0.84976,0.38995;0.00548,0.45712;0.00656,2.45995;0.04991,0.17675;0.00527
